cluster_id,cluster_size,is_representative,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,final_bullet,rewrite_status,rewrite_attempts,rewrite_reasoning,context_gaps
602,21,False,KEEP,- Developed a 200+ page research report for Carlson Hotels on improving website conversions through messaging and design.,VML,[design],85.0,90.0,95.0,70.0,PASS,,,,,,
602,21,False,REVIEW,- Developed a 200+ page research report for Carlson Hotels on improving website conversions.,VML,[generalist],85.0,80.0,90.0,70.0,PASS,The bullet describes the output (the report) but lacks the outcome or impact of that report; it is unclear if the recommendations were implemented or if they drove any conversion improvements.,,,,,
602,21,False,REWRITE,- Developed a 200+ page strategy report with campaign recommendations for Carlson Hotels to improve website conversions.,VML,[email],70.0,65.0,80.0,60.0,FAIL,"The bullet fails because it describes a task (writing a report) rather than a system or outcome, and the length of the report (200+ pages) is a red flag for inefficiency rather than a high-value achievement.",,,,,
602,21,False,KEEP,"- Developed a comprehensive 200+ page digital strategy report for Carlson Hotels using Adobe InDesign, shaping multi-channel messaging and conversion strategies.",VML,[design],85.0,80.0,90.0,85.0,PASS,,,,,,
602,21,False,REWRITE,- Developed a comprehensive 200+ page report for Carlson Hotels on improving conversions through strategic messaging.,VML,[generalist],70.0,75.0,85.0,60.0,PASS,The bullet describes a task (writing a report) rather than the outcome or impact of that report; it lacks a clear connection to whether the strategic messaging was actually implemented or if it drove any conversion improvements.,,,,,
602,21,False,REWRITE,"- Developed a comprehensive digital strategy report for Carlson Hotels, providing insights for conversion and cross-channel messaging.",VML,[generalist],60.0,70.0,75.0,50.0,FAIL,"The bullet is too generic and reads as a task description rather than an outcome-oriented statement; it lacks specific metrics, tools, or a clear definition of the 'strategy' impact.",,,,,
183,17,False,REVIEW,- Developed a pitch presentation for Carlson Hotels that received direct praise from VML's CEO,VML,[generalist],85.0,80.0,95.0,60.0,PASS,"The bullet is slightly thin on the specific role or methodology used to develop the presentation, making it feel more like a singular event than a repeatable system or skill.",,,,,
183,17,False,REWRITE,- Developed a pitch presentation for Carlson Hotels that received direct praise from VML’s CEO,VML,[generalist],70.0,75.0,90.0,60.0,PASS,"The bullet is slightly vague regarding the candidate's specific contribution to the presentation (e.g., strategy, design, or research) and lacks mention of the tools or methodologies used to build the pitch.",,,,,
616,2,True,REWRITE,"- Developed campaign messaging for national brands across print, digital, and experiential formats.",VML,[brand],95.0,90.0,95.0,85.0,PASS,The bullet is slightly dense; splitting the two distinct projects into separate bullets would improve readability and allow for more specific outcome metrics for each.,Authored a 6-email B2B nurture campaign for SAP and a 200+ page digital strategy report for Carlson Hotels during a global agency internship,KEEP,1.0,,
617,1,True,REWRITE,- Developed lifecycle email and campaign copy for enterprise clients.,VML,[writing],100.0,95.0,95.0,90.0,PASS,"The bullet is slightly dense; while specific, it could benefit from a brief mention of the outcome or impact of these assets to move from 'task-oriented' to 'results-oriented'.",Authored a 6-email B2B nurture campaign for SAP and a 200+ page digital strategy report for Carlson Hotels,KEEP,1.0,,
618,5,False,REWRITE,"- Developed skills in print advertising, including headline writing, art direction, and campaign ideation",VML,[writing],40.0,50.0,60.0,30.0,FAIL,"The bullet describes personal skill development rather than professional outcomes or systems, uses generic language, and lacks any measurable impact or specific project context.",,,,,
446,13,False,KEEP,- Drafted a six-email SAP nurture aligned to technical buyer journeys that shipped as-written,VML,[email],85.0,90.0,95.0,80.0,PASS,,,,,,
619,4,True,REWRITE,"- Drafted copy for 30+ omnichannel marketing campaigns, encompassing print, digital, social, and experiential media, adapting rapidly to diverse brand guidelines and industry standards.",VML,[writing][brand],95.0,90.0,95.0,90.0,PASS,The bullet is strong but could be improved by specifying the impact or results of these campaigns to move from 'authored' to 'achieved'.,"Authored copy for 30+ omnichannel marketing campaigns across print, digital, social, and experiential media, adapting messaging to diverse brand guidelines for global clients including SAP and Gatorade",KEEP,1.0,,
612,7,False,REWRITE,"- Drafted copy for omnichannel campaigns across print, digital, social, and experiential media for major global brands",VML,[writing][brand],60.0,65.0,70.0,60.0,FAIL,"The bullet is too generic and lacks specific metrics, tools, or outcomes; it reads as a task description rather than a systems or outcome statement.",,,,,
619,4,False,REWRITE,"- Drafted copy for print, digital, social, and experiential media, adapting quickly to diverse brand guidelines.",VML,[writing][brand],60.0,70.0,75.0,50.0,FAIL,"The bullet uses generic language that could apply to any marketing role and lacks specific metrics, tools, or outcomes to verify the claim.",,,,,
619,4,False,REWRITE,"- Drafted copy for print, digital, social, and experiential media, adapting rapidly to diverse brand guidelines.",VML,[writing][brand],60.0,70.0,75.0,50.0,FAIL,"The bullet is too generic, lacks specific metrics or outcomes, and reads as a task description rather than a systems or impact statement.",,,,,
619,4,False,REWRITE,"- Drafted copy for print, digital, social, and experiential media, adapting to diverse brand guidelines and objectives.",VML,[writing][brand],60.0,70.0,75.0,50.0,FAIL,"The bullet is too generic and reads as a task description rather than an outcome-oriented statement; it lacks specific metrics, tools, or a defined system of work.",,,,,
612,7,False,REWRITE,"- Drafted omnichannel copy for digital, print, and event campaigns, contributing to projects that helped refine brand voice and consistency across digital and print deliverables.",VML,[brand][writing],50.0,60.0,65.0,50.0,FAIL,"The bullet uses the banned phrase 'helped with' (via 'contributing to projects that helped refine'), contains vague outcomes ('refine brand voice'), and reads as a task description rather than a high-impact outcome statement.",,,,,
612,7,False,REWRITE,"- Drafted omnichannel copy for digital, print, and event campaigns, contributing to projects that refined brand voice and consistency across deliverables.",VML,[brand][writing],60.0,65.0,70.0,50.0,FAIL,"The bullet uses the banned phrase 'contributing to' and relies on vague, task-oriented language ('projects that refined brand voice') rather than demonstrating a specific outcome or system ownership.",,,,,
620,1,True,REWRITE,"- Drafted omnichannel creative across digital, print, and experiential campaigns, contributing to consistent brand voice and messaging across Fortune 500 clients.",VML,[brand],95.0,90.0,95.0,85.0,PASS,The bullet is strong but could be improved by specifying the outcome or impact of the nurture campaign and the strategy report to move from 'task-oriented' to 'results-oriented'.,"Authored a 6-email B2B nurture campaign for SAP and a 200+ page digital strategy report for Carlson Hotels, maintaining global brand standards across digital and print channels",KEEP,2.0,,
621,1,True,REWRITE,"- Expanded internship into a freelance role, contributing to long-term creative projects",VML,[brand],95.0,90.0,95.0,85.0,PASS,"The bullet is strong but could be improved by specifying the impact or scale of the nurture campaigns (e.g., open rates or lead generation metrics) to further differentiate the candidate.",Secured a long-term freelance extension following a copywriting internship by authoring B2B nurture campaigns and digital strategy reports for global clients including SAP and Gatorade,KEEP,2.0,,
622,1,True,REWRITE,- Extended internship into long-term freelance work based on creative impact and reliability,VML,[brand],95.0,90.0,95.0,85.0,PASS,The bullet is slightly passive in its phrasing; it could be strengthened by explicitly naming the client or the nature of the campaigns to add more weight.,Converted internship into a long-term freelance contract after two original campaigns were selected for client rollout,KEEP,2.0,,
446,13,False,REWRITE,"- Handpicked to write a 6-email nurture campaign for SAP, demonstrating versatility in complex technical and brand messaging.",VML,[brand],75.0,80.0,85.0,70.0,PASS,"The bullet lacks a specific outcome or metric to validate the effectiveness of the nurture campaign, making it feel slightly more like a task description than an achievement.",,,,,
446,13,False,REWRITE,"- Handpicked to write a six-email nurture campaign for SAP, demonstrating versatility in complex technical and brand messaging.",VML,[brand],75.0,80.0,85.0,70.0,PASS,"The bullet relies on the subjective claim of 'demonstrating versatility' rather than a concrete outcome or metric, making it feel slightly more like a task description than a high-impact achievement.",,,,,
446,13,False,REWRITE,"- Handpicked to write a six-email nurture campaign for SAP, demonstrating versatility in technical and brand messaging.",VML,[brand],65.0,70.0,80.0,60.0,FAIL,"The bullet uses the passive/vague opener 'Handpicked to', which is a common resume filler that lacks a strong action verb and implies a subjective selection rather than a concrete achievement. It also fails to provide a measurable outcome or specific system/tool context beyond the client name.",,,,,
623,1,True,REWRITE,- Navigated strict deadlines and cross-functional teamwork with resilience and creativity.,VML,[mgmt],100.0,95.0,95.0,90.0,PASS,"The bullet is slightly dense; while the metrics are strong, the phrasing could be split to emphasize the distinct nature of the two projects.",Authored a 200+ page digital strategy report for Carlson Hotels and a 6-email B2B nurture campaign for SAP under strict agency deadlines,KEEP,1.0,,
624,1,True,REWRITE,"- Participated in brainstorms and creative reviews for Fortune 500 brands, gaining exposure to agency-scale strategic storytelling",VML,[brand],95.0,90.0,95.0,85.0,PASS,The bullet is slightly dense; splitting the two distinct projects into separate bullets would improve readability and allow for more specific outcome metrics for each.,Authored a 6-email B2B nurture campaign for SAP and a 200+ page digital strategy report for Carlson Hotels within a global agency environment,KEEP,2.0,,
625,2,True,REWRITE,"- Participated in cross-functional brainstorms, gaining early exposure to brand strategy and creative ops.",VML,[brand],90.0,85.0,95.0,80.0,PASS,"The bullet lists multiple high-profile clients without specifying the outcome or impact of the work, which makes it feel slightly more like a task list than a results-oriented achievement.",Authored a 6-email B2B nurture campaign for SAP and a 200+ page digital strategy report for Carlson Hotels while supporting brand strategy for Gatorade and HughesNet,MANUAL,3.0,,
625,2,False,REWRITE,"- Participated in cross-functional brainstorms, gaining early exposure to high-level brand strategy and creative operations.",VML,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet uses a banned opener ('Participated in'), lacks any measurable outcome or specific system, and relies on vague corporate-speak ('high-level brand strategy') that provides no evidence of actual contribution.",,,,,
358,2,True,REWRITE,- Partnered closely with senior creatives and account strategists to develop messaging frameworks and cross-channel campaigns,VML,[brand],90.0,95.0,95.0,85.0,PASS,"The bullet is strong but could be further improved by specifying the outcome or impact of these campaigns (e.g., engagement metrics or project success) to move from 'authored' to 'delivered results'.","Authored messaging frameworks and campaigns for global clients including SAP, Gatorade, and HughesNet, working within a creative pod of copywriters, art directors, and designers",KEEP,2.0,,
626,1,True,REWRITE,"- Partnered with senior creatives on cross-platform storytelling and strategy, supporting major campaign pitches across industries.",VML,[brand],100.0,95.0,95.0,90.0,PASS,"The bullet is slightly dense; while impressive, it could benefit from a brief mention of the outcome or impact of the strategy to fully satisfy the 'manager test' for business results.",Authored a 200+ page digital strategy report for Carlson Hotels and designed a pitch deck presented to the CEO and Executive Creative Director,KEEP,1.0,,
627,1,True,REWRITE,"- Presented content strategy to executive leadership, earning recognition for analytical depth and strategic thinking.",VML,[content],90.0,85.0,95.0,80.0,PASS,"The bullet lacks a specific outcome or business impact beyond the commendation, which makes it feel slightly more focused on internal recognition than external results.","Designed and presented a pitch deck to the CEO and Executive Creative Director, earning commendation for visual quality and strategic execution",MANUAL,3.0,,
628,2,True,REWRITE,"- Presented creative concepts to executive leadership, earning recognition for strategic thinking and execution quality.",VML,[brand],90.0,85.0,95.0,80.0,PASS,"The bullet lacks a specific outcome or business impact beyond receiving praise, which is subjective.","Designed and presented a creative pitch deck to the CEO and Executive Creative Director, receiving praise for strategic alignment and execution quality",MANUAL,3.0,,
628,2,False,REWRITE,"- Presented creative concepts to senior leadership, earning recognition for strategic thinking and execution quality.",VML,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and relies on subjective self-praise ('earning recognition for strategic thinking') rather than verifiable outcomes.",,,,,
602,21,False,KEEP,"- Produced 200+ page digital strategy report for Carlson Hotels, shaping website optimization and cross-channel messaging operations.",VML,[generalist],85.0,80.0,90.0,75.0,PASS,,,,,,
629,1,True,REWRITE,- Produced customer-journey research to identify bottlenecks and inform campaign optimization,VML,[email],95.0,95.0,90.0,85.0,PASS,The term 'VOC research instruments' is slightly jargon-heavy; could be simplified to 'customer feedback surveys' for broader readability.,"Designed and executed VOC research instruments, including a Content Feedback Survey that collected 181 pages of responses to inform the 2022-23 sequence rebuild",KEEP,1.0,,
602,21,False,REWRITE,"- Researched and compiled 200+ page digital strategy report for Carlson Hotels, influencing cross-channel optimization",VML,[generalist],75.0,70.0,85.0,60.0,PASS,"The bullet is slightly vague regarding the specific 'cross-channel optimization' outcomes; while the report size is impressive, the impact on the business remains abstract.",,,,,
410,2,False,REWRITE,"- Selected for a competitive internship at a large, digitally-focused agency supporting major clients.",VML,[brand],40.0,50.0,60.0,20.0,FAIL,"The bullet is generic, lacks specific outcomes or systems, and fails to describe actual work performed, focusing instead on the prestige of the selection process.",,,,,
630,1,True,REWRITE,"- Selected for highly competitive national internship program; contributed to B2B campaigns for SAP and enterprise clients, translating complex technical products into accessible messaging",VML,[email],95.0,90.0,95.0,90.0,PASS,The bullet is slightly dense; splitting the two distinct projects into separate bullets would improve readability and allow for more specific outcome metrics for each.,Authored a six-email B2B nurture campaign for SAP and developed a 200+ page digital strategy report for Carlson Hotels during a national agency internship,KEEP,1.0,,
631,1,True,REWRITE,- Submitted winning concepts for both KC Ad Club and Hill’s Pet Nutrition campaigns and assisted in their development,VML,[email],90.0,85.0,90.0,85.0,PASS,"The bullet lacks a specific outcome or metric (e.g., engagement rate, conversion, or project impact) to elevate it from a task description to a results-oriented achievement.","Authored and executed B2B campaign concepts for KC Ad Club and Hill’s Pet Nutrition, translating strategic briefs into digital assets",MANUAL,3.0,,
632,1,True,REWRITE,- Supported enterprise-level email and digital campaigns for global clients,VML,[email],95.0,90.0,95.0,85.0,PASS,"The bullet is strong but could be improved by specifying the outcome of the nurture campaign (e.g., open/click rates) or the impact of the strategy report to move from 'authored' to 'achieved'.",Authored a 6-email B2B nurture campaign for SAP and a 200+ page digital strategy report for Carlson Hotels during a global agency internship,KEEP,1.0,,
633,1,True,REWRITE,"- Supported integrated campaign messaging, collaborating with cross-functional teams on high-volume content.",VML,[content][mgmt],100.0,95.0,95.0,90.0,PASS,"The phrase 'establish editorial authority' is slightly abstract, though it is grounded by the specific count of sequences authored and proofread.",Authored 21 of 39 niche B2B email sequences in the Summer 2020 archive and proofread all 39 to establish editorial authority over the full sequence library,KEEP,1.0,,
634,1,True,REWRITE,"- Worked closely with multidisciplinary teams to meet tight deadlines and deliver polished, client-ready work.",VML,[mgmt],100.0,95.0,95.0,90.0,PASS,"The bullet is slightly dense; while specific, it could benefit from a brief mention of the outcome or impact of these assets to move from 'task-oriented' to 'results-oriented'.",Authored a 6-email B2B nurture campaign for SAP and a 200+ page digital strategy report for Carlson Hotels,KEEP,2.0,,
446,13,False,KEEP,"- Wrote a 6-email nurture campaign for SAP, translating complex technical details into clear, persuasive lifecycle messaging.",VML,[email],85.0,90.0,95.0,80.0,PASS,,,,,,
446,13,False,REWRITE,"- Wrote a six-email nurture campaign for SAP, demonstrating versatility in complex technical messaging and lifecycle communication.",VML,[email],75.0,80.0,85.0,70.0,PASS,"The bullet is slightly generic; while it mentions a specific client (SAP), it lacks a measurable outcome or specific tool mention (e.g., Marketo, HubSpot) to elevate it from a task description to a high-impact achievement.",,,,,
635,1,True,REWRITE,"- Wrote copy across print, digital, social, and experiential formats, focusing on clarity, tone, and messaging cohesion.",VML,[writing][brand],95.0,90.0,95.0,85.0,PASS,"The bullet is slightly dense; while it demonstrates high-level output, it could benefit from a brief mention of the outcome or impact of these assets to move from 'task-oriented' to 'results-oriented'.","Authored a 6-email B2B nurture campaign for SAP and a 200+ page digital strategy report for Carlson Hotels, ensuring messaging cohesion across print, digital, and social channels",KEEP,2.0,,
612,7,True,REWRITE,- Wrote copy for 30+ omnichannel campaigns under tight enterprise timelines for global clients,VML,[writing],90.0,95.0,95.0,90.0,PASS,"The term 'high-volume' is slightly vague, though the context of '30+ campaigns' and 'agency timelines' provides sufficient grounding.","Authored copy for 30+ omnichannel campaigns for global enterprise clients, including SAP and Gatorade, delivering high-volume assets under tight agency timelines",KEEP,1.0,,
636,1,True,KEEP,"- Wrote copy for 30+ projects across print, digital, social, and live events — shaping tone, voice, and concept from first line to final CTA.",VML,[brand][writing],85.0,90.0,95.0,80.0,PASS,,,,,,
616,2,False,REWRITE,"- Wrote copy for national brands across print, digital, and experiential channels.",VML,[writing][brand],50.0,60.0,70.0,40.0,FAIL,"The bullet is too generic, lacks specific metrics or outcomes, and fails to demonstrate a system or infrastructure, making it indistinguishable from any other marketing resume.",,,,,
612,7,False,REWRITE,"- Wrote omnichannel copy for digital, print, and experiential campaigns with an emphasis on brand voice consistency.",VML,[brand][writing],70.0,80.0,85.0,60.0,FAIL,"The bullet is too generic and reads as a task description rather than an outcome-oriented statement; it lacks specific metrics, tools, or a defined system of impact.",,,,,
637,1,True,REWRITE,"- Adapted messaging across various platforms, including PPC, print advertising, and digital campaigns, reflecting a deep understanding of cross-channel email marketing.",Callahan Creek,[email],90.0,85.0,90.0,80.0,PASS,"The bullet lacks specific metrics or outcomes (e.g., conversion rates, reach, or engagement) which are critical for the target persona of email/lifecycle marketing.","Authored copy for PPC, print, and digital campaigns at a regional ad agency, securing client rollout for two campaigns for accounts including Hill's Pet Nutrition and Sprint",MANUAL,3.0,,
638,1,True,REWRITE,- Adapted tone and CTA strategy across audience segments; presented two winning concepts selected for production.,Callahan Creek,[brand],90.0,95.0,95.0,85.0,PASS,"The bullet is strong but could be further improved by specifying the medium (e.g., digital ad campaigns, email sequences) to provide more context on the creative output.",Authored tailored tone and CTA strategies for regional clients including Hill's Pet Nutrition and Sprint; produced two creative concepts selected for final client rollout,KEEP,2.0,,
639,2,True,REWRITE,"- Advanced audience-driven brand storytelling, supporting a shift toward data-informed creative.",Callahan Creek,[brand][ops],100.0,95.0,95.0,90.0,PASS,The phrase 'establish editorial authority' is slightly abstract compared to the concrete action of authoring and proofreading.,Authored 21 of 39 niche sequences in the Summer 2020 archive and proofread the full library to establish editorial authority and brand consistency across all outbound messaging,KEEP,1.0,,
640,1,True,REWRITE,- Applied tools and tactics to enhance conversion rates and humanize digital outreach across CRM campaigns.,Callahan Creek,[ops],90.0,95.0,95.0,90.0,PASS,The bullet lacks a specific outcome or metric to quantify the impact of the integration on the PTA outreach efforts.,Integrated Vidyard and Thnks into Outreach.io and Salesforce workflows to personalize digital outreach for hard-to-reach PTA audiences,KEEP,2.0,,
641,1,True,REWRITE,"- Built an early foundation in brand storytelling, campaign ideation, and client-facing presentation work.",Callahan Creek,[brand],95.0,90.0,95.0,85.0,PASS,"The bullet is strong but could be improved by specifying the role or the specific nature of the projects (e.g., digital, print, social) to further enhance the creative impact.","Authored copy for regional ad agency campaigns, resulting in two projects selected for client rollout for brands including Hill's Pet Nutrition and Sprint",KEEP,1.0,,
642,1,True,REWRITE,- Campaign Debugging & Optimization: Built troubleshooting methods reducing campaign errors by 50% and improving deliverability,Callahan Creek,[email],95.0,90.0,95.0,90.0,PASS,"The bullet is strong, but could be slightly improved by specifying the volume of accounts or the specific timeframe in which the 50% reduction was achieved to further anchor the impact.",Built a Salesforce-synced account prioritization and CRM-error monitoring workbook to reduce campaign errors by 50%,KEEP,1.0,,
643,4,True,REWRITE,"- Collaborated seamlessly with agency leaders, designers, and account teams to execute multi-channel campaigns under deadline.",Callahan Creek,[brand][mgmt],90.0,85.0,90.0,85.0,PASS,"The phrase 'high-quality creative execution' is subjective and borders on fluff; the bullet would be stronger if it specified the channel or the specific creative output (e.g., video, email, social).","Collaborated with agency leaders and designers to produce multi-channel campaigns for Hill's Pet Nutrition, CommunityAmerica, and Sprint, with two campaigns selected for client rollout",MANUAL,3.0,,
428,11,False,REWRITE,- Collaborated to pitch ideas and present to clients — two major concepts selected for rollout.,Callahan Creek,[generalist],50.0,60.0,60.0,40.0,FAIL,"The bullet uses a dash in prose, which is prohibited, and relies on the vague, passive-sounding 'Collaborated to pitch' opener. It lacks specific tools, methodologies, or context regarding the client or the nature of the concepts.",,,,,
643,4,False,REWRITE,- Collaborated with agency leaders and account teams to ensure content met client expectations under tight deadlines.,Callahan Creek,[content][mgmt],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Collaborated with', lacks specific metrics or tools, and describes a generic task rather than a specific system or outcome.",,,,,
643,4,False,REWRITE,"- Collaborated with agency leaders, designers, and account managers to execute campaigns under tight deadlines.",Callahan Creek,[brand][mgmt],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Collaborated with' and is entirely generic, describing a standard task rather than a specific outcome or system-level contribution.",,,,,
643,4,False,REWRITE,"- Collaborated with agency leaders, designers, and account teams on multi-channel campaigns under tight deadlines.",Callahan Creek,[brand][mgmt],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Collaborated with' and is overly generic, failing to specify the actual outcome, the scale of the campaigns, or the specific tools used.",,,,,
428,11,False,REWRITE,"- Collaborated with art and creative directors to pitch ideas, with two concepts selected for full campaigns.",Callahan Creek,[brand],60.0,70.0,80.0,50.0,FAIL,"The bullet uses the banned phrase 'Collaborated with' and describes a task-based interaction rather than a specific system, infrastructure, or measurable outcome.",,,,,
644,1,True,REWRITE,- Collaborated with creative directors and account teams to shape messaging aligned with business goals.,Callahan Creek,[mgmt][brand],90.0,85.0,90.0,80.0,PASS,"The bullet lacks specific details regarding the nature of the creative work or the scale of the client rollouts, which would help a hiring manager understand the candidate's specific contribution.","Partnered with creative directors and account teams to execute campaigns for Hill's Pet Nutrition, CommunityAmerica, and Sprint, resulting in two campaigns selected for client rollout",MANUAL,3.0,,
612,7,False,REWRITE,"- Composed omnichannel copy for digital, print, and experiential campaigns under tight deadlines in fast-paced environment.",Callahan Creek,[writing],50.0,60.0,70.0,50.0,FAIL,"The bullet uses generic filler phrases like 'fast-paced environment' and 'tight deadlines' which are considered padding; it lacks specific metrics, tools, or named campaigns to verify the claim.",,,,,
645,2,True,REWRITE,"- Concepted and executed print, radio, web, and outdoor campaigns for clients in finance, pet nutrition, and public health.",Callahan Creek,[email],95.0,90.0,95.0,85.0,PASS,The bullet is strong but could be improved by specifying the channel mix or the specific outcome of the client rollout to add more depth.,"Authored multi-channel campaigns for clients including Hill's Pet Nutrition and CommunityAmerica, with two campaigns selected for client rollout",KEEP,3.0,,
645,2,False,REWRITE,"- Concepted and executed print, radio, web, and outdoor campaigns for finance, pet nutrition, and public health.",Callahan Creek,[email],60.0,65.0,70.0,50.0,FAIL,"The bullet is too generic, lacks specific metrics or outcomes, and reads as a task list rather than a demonstration of impact or system-building.",,,,,
646,1,True,REWRITE,"- Conceptualized B2B and B2C messaging for multi-channel campaigns, with two concepts selected for production",Callahan Creek,[email],95.0,90.0,95.0,85.0,PASS,"The bullet is strong but could be improved by specifying the channel (e.g., email, social, print) to better align with the target persona's focus on lifecycle/CRM marketing.","Authored B2B and B2C campaign messaging for regional ad agency clients including Hill's Pet Nutrition and Sprint, with two concepts selected for client rollout",KEEP,1.0,,
647,1,True,REWRITE,"- Continued as a freelance copywriter after internship, delivering high-quality work that met brand, legal, and client compliance guidelines.",Callahan Creek,[writing][brand],95.0,90.0,95.0,85.0,PASS,The bullet is strong but could be improved by specifying the duration of the partnership or the specific impact of the campaigns produced to further elevate the outcome.,"Secured a long-term freelance copywriting partnership following a competitive internship, producing client-ready campaigns for brands including Hill's Pet Nutrition, CommunityAmerica, and Sprint",KEEP,1.0,,
648,4,False,REWRITE,"- Contributed creative copy and content frameworks to multi-channel campaigns, with two selected for client rollout.",Callahan Creek,[writing][brand],60.0,65.0,70.0,50.0,FAIL,"The bullet uses the banned phrase 'Contributed' and is too generic, failing to specify the tools, metrics, or the nature of the content frameworks used.",,,,,
648,4,False,REWRITE,"- Contributed creative copy and messaging structure to multi-channel campaigns, with two selected for client rollout.",Callahan Creek,[writing][brand],60.0,70.0,75.0,50.0,FAIL,"The bullet uses the banned phrase 'Contributed' and describes a task-based contribution rather than a clear system or outcome; it lacks specific metrics, tools, or scale.",,,,,
648,4,False,REWRITE,"- Contributed creative copy and structured messaging for multi-channel campaigns, with two campaigns selected for client rollout.",Callahan Creek,[writing][brand],60.0,70.0,75.0,50.0,FAIL,The bullet uses the banned phrase 'Contributed' and describes a task-based output rather than a system or outcome-driven achievement.,,,,,
639,2,False,REWRITE,"- Contributed to brand storytelling rooted in audience insight, helping their transition toward data-informed creative strategy.",Callahan Creek,[brand][ops],40.0,50.0,50.0,30.0,FAIL,"The bullet uses the banned phrase 'helping their transition' and relies on vague, buzzword-heavy language like 'brand storytelling' and 'data-informed creative strategy' without providing a single concrete metric, tool, or specific project outcome.",,,,,
447,6,False,REWRITE,"- Contributed to integrated B2B and B2C campaigns for Fortune 500 and major regional brands in banking, pet nutrition, and telecommunications across digital, print, and broadcast channels",Callahan Creek,[brand],50.0,60.0,70.0,50.0,FAIL,"The bullet uses the banned phrase 'Contributed to', which implies a passive role rather than ownership or specific impact. It is also overly generic and lacks any measurable outcome, specific tool usage, or evidence of the candidate's actual contribution to these campaigns.",,,,,
649,1,True,REWRITE,- Contributed to winning creative concepts through systematic content analysis and strategic thinking.,Callahan Creek,[content][brand],100.0,95.0,95.0,90.0,PASS,"None; the bullet is specific, verifiable, and demonstrates clear creative impact.",Authored two creative campaigns selected for client rollout at a regional ad agency serving brands including Hill's Pet Nutrition and Sprint,KEEP,1.0,,
428,11,False,REWRITE,"- Contributed winning concepts to pitches, with two campaigns selected for client rollout.",Callahan Creek,[email],60.0,70.0,75.0,50.0,FAIL,"The bullet uses the banned phrase 'Contributed' and is too generic; it lacks specific tools, metrics, or the scale of the campaigns, making it difficult to verify.",,,,,
447,6,True,REWRITE,"- Crafted B2B and B2C campaign copy for clients in banking, pet nutrition, and telecom.",Callahan Creek,[writing],100.0,95.0,95.0,90.0,PASS,"The bullet is strong but could be further improved by specifying the type of campaigns (e.g., email, social, digital) to provide more context on the scope of the work.","Authored B2B and B2C campaign copy for clients including Hill's Pet Nutrition, CommunityAmerica, and Sprint, with two campaigns selected for client rollout",KEEP,1.0,,
650,5,False,REWRITE,"- Crafted content for print, PPC, radio, and digital across B2B/B2C accounts.",Callahan Creek,[content],50.0,60.0,70.0,50.0,FAIL,"The bullet is too generic, lacks specific outcomes or metrics, and reads as a task description rather than a systems or impact statement.",,,,,
651,1,True,REWRITE,- Created B2B and B2C email copy and campaign messaging; multiple concepts selected for rollout.,Callahan Creek,[writing],95.0,90.0,95.0,85.0,PASS,The bullet is strong but could be improved by specifying the scale of the campaigns or the specific impact of the rollout to further differentiate the candidate.,"Authored B2B and B2C email copy and campaign messaging for clients including Hill's Pet Nutrition and Sprint, with two campaigns selected for client rollout",KEEP,1.0,,
650,5,True,REWRITE,"- Created copy for print, radio, web, and outdoor campaigns, contributing to full-funnel creative in B2B and B2C environments.",Callahan Creek,[writing][brand],90.0,85.0,90.0,85.0,PASS,The bullet is slightly generic regarding the specific impact of the client rollout; adding a brief mention of the client industry or campaign scale would strengthen it.,"Authored multi-channel copy for print, radio, web, and outdoor campaigns, securing the selection of two campaigns for client rollout across B2B and B2C accounts",MANUAL,3.0,,
447,6,False,REWRITE,"- Delivered adaptable copy across B2B and B2C campaigns for Fortune 500 and major regional brands in banking, pet nutrition, and telecom across digital, print, and broadcast channels",Callahan Creek,[email][writing],65.0,60.0,70.0,50.0,FAIL,"The bullet is too generic and lacks specific outcomes or metrics, reading more like a list of industries and channels than a demonstration of impact; it also fails the manager test due to the lack of a specific system or measurable result.",,,,,
447,6,False,REWRITE,"- Developed B2B/B2C campaign copy for national retailers and Fortune 500 companies (financial services, telecom, and pet nutrition)",Callahan Creek,[writing],70.0,75.0,80.0,65.0,FAIL,"The bullet contains a dash in prose (B2B/B2C), which violates the strict formatting rules, and it reads as a task description rather than a systems or outcome-oriented statement.",,,,,
447,6,False,REWRITE,"- Developed campaign messaging for major brands in banking, pet nutrition, and telecommunications",Callahan Creek,[brand],40.0,50.0,60.0,40.0,FAIL,"The bullet is generic, lacks specific metrics or outcomes, and fails to describe the system or infrastructure used to develop the messaging, making it indistinguishable from any other marketing resume.",,,,,
652,1,True,REWRITE,"- Developed creative concepts for clients like Sprint and CommunityAmerica, aligning with strict brand and marketing standards.",Callahan Creek,[brand],95.0,90.0,95.0,85.0,PASS,"The bullet is strong but could be further improved by specifying the nature of the 'creative concepts' (e.g., digital, print, video) to provide more context on the scope of work.","Authored creative concepts for clients including Sprint and CommunityAmerica, resulting in two campaigns selected for client rollout",KEEP,1.0,,
