cluster_id,cluster_size,is_representative,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,final_bullet,rewrite_status,rewrite_attempts,rewrite_reasoning,context_gaps
623,1,True,REWRITE,- Navigated strict deadlines and cross-functional teamwork with resilience and creativity.,VML,[mgmt],20.0,30.0,40.0,10.0,FAIL,"The bullet relies entirely on vague soft skills (resilience, creativity) without naming a specific system, project, or outcome, making it impossible to verify or distinguish from any other candidate.",,,,,
624,1,True,REWRITE,"- Participated in brainstorms and creative reviews for Fortune 500 brands, gaining exposure to agency-scale strategic storytelling",VML,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet opens with a banned phrase (Participated in), uses vague language (gaining exposure), and describes a passive activity rather than a specific contribution or outcome.",,,,,
625,2,True,REWRITE,"- Participated in cross-functional brainstorms, gaining early exposure to brand strategy and creative ops.",VML,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet opens with a banned phrase (Participated in), describes a passive activity rather than an outcome, and lacks any measurable impact or specific tools.",,,,,
625,2,False,REWRITE,"- Participated in cross-functional brainstorms, gaining early exposure to high-level brand strategy and creative operations.",VML,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet uses a banned opener ('Participated in'), lacks any measurable outcome or specific system, and relies on vague corporate-speak ('high-level brand strategy') that provides no evidence of actual contribution.",,,,,
358,2,True,REWRITE,- Partnered closely with senior creatives and account strategists to develop messaging frameworks and cross-channel campaigns,VML,[brand],50.0,60.0,60.0,40.0,FAIL,"The bullet uses the banned phrase 'Partnered closely with' and is overly generic, failing to specify the actual outcome, the scale of the campaigns, or the specific tools used.",,,,,
626,1,True,REWRITE,"- Partnered with senior creatives on cross-platform storytelling and strategy, supporting major campaign pitches across industries.",VML,[brand],40.0,50.0,50.0,30.0,FAIL,"The bullet uses the banned phrase 'Partnered with' and relies on vague, generic language ('cross-platform storytelling', 'major campaign pitches') that lacks specific metrics, tools, or verifiable outcomes.",,,,,
627,1,True,REWRITE,"- Presented content strategy to executive leadership, earning recognition for analytical depth and strategic thinking.",VML,[content],50.0,60.0,70.0,40.0,FAIL,The bullet relies on vague superlatives like 'analytical depth' and 'strategic thinking' which are subjective and unverifiable; it describes a task rather than a system or outcome.,,,,,
628,2,True,REWRITE,"- Presented creative concepts to executive leadership, earning recognition for strategic thinking and execution quality.",VML,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and relies on subjective claims of recognition rather than verifiable outcomes.",,,,,
628,2,False,REWRITE,"- Presented creative concepts to senior leadership, earning recognition for strategic thinking and execution quality.",VML,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and relies on subjective self-praise ('earning recognition for strategic thinking') rather than verifiable outcomes.",,,,,
602,21,False,KEEP,"- Produced 200+ page digital strategy report for Carlson Hotels, shaping website optimization and cross-channel messaging operations.",VML,[generalist],85.0,80.0,90.0,75.0,PASS,,,,,,
629,1,True,REWRITE,- Produced customer-journey research to identify bottlenecks and inform campaign optimization,VML,[email],60.0,70.0,70.0,50.0,FAIL,"The bullet is too generic and lacks specific metrics, tools, or tangible outcomes; it reads as a task description rather than a high-impact achievement.",,,,,
602,21,False,REWRITE,"- Researched and compiled 200+ page digital strategy report for Carlson Hotels, influencing cross-channel optimization",VML,[generalist],75.0,70.0,85.0,60.0,PASS,"The bullet is slightly vague regarding the specific 'cross-channel optimization' outcomes; while the report size is impressive, the impact on the business remains abstract.",,,,,
410,2,False,REWRITE,"- Selected for a competitive internship at a large, digitally-focused agency supporting major clients.",VML,[brand],40.0,50.0,60.0,20.0,FAIL,"The bullet is generic, lacks specific outcomes or systems, and fails to describe actual work performed, focusing instead on the prestige of the selection process.",,,,,
630,1,True,REWRITE,"- Selected for highly competitive national internship program; contributed to B2B campaigns for SAP and enterprise clients, translating complex technical products into accessible messaging",VML,[email],65.0,70.0,75.0,60.0,FAIL,"The bullet uses the banned phrase 'contributed to' and relies on vague, subjective descriptors like 'highly competitive' and 'complex technical products' without providing a specific outcome or metric.",,,,,
631,1,True,REWRITE,- Submitted winning concepts for both KC Ad Club and Hill’s Pet Nutrition campaigns and assisted in their development,VML,[email],60.0,65.0,70.0,50.0,FAIL,The bullet uses the banned phrase 'assisted in' and describes a task-based contribution rather than a clear system or outcome-driven achievement.,,,,,
632,1,True,REWRITE,- Supported enterprise-level email and digital campaigns for global clients,VML,[email],40.0,50.0,50.0,30.0,FAIL,"The bullet uses the banned phrase 'Supported', lacks specific metrics or tools, and is too generic to provide meaningful evidence of capability.",,,,,
633,1,True,REWRITE,"- Supported integrated campaign messaging, collaborating with cross-functional teams on high-volume content.",VML,[content][mgmt],40.0,50.0,50.0,30.0,FAIL,"The bullet uses the banned phrase 'supported', lacks any specific metrics or tools, and describes a generic task rather than a measurable outcome or system.",,,,,
634,1,True,REWRITE,"- Worked closely with multidisciplinary teams to meet tight deadlines and deliver polished, client-ready work.",VML,[mgmt],20.0,30.0,40.0,10.0,FAIL,"The bullet uses a banned phrase ('Worked closely with'), contains generic filler language ('multidisciplinary teams', 'tight deadlines', 'polished, client-ready work'), and describes a vague task rather than a specific outcome or system.",,,,,
446,13,False,KEEP,"- Wrote a 6-email nurture campaign for SAP, translating complex technical details into clear, persuasive lifecycle messaging.",VML,[email],85.0,90.0,95.0,80.0,PASS,,,,,,
446,13,False,REWRITE,"- Wrote a six-email nurture campaign for SAP, demonstrating versatility in complex technical messaging and lifecycle communication.",VML,[email],75.0,80.0,85.0,70.0,PASS,"The bullet is slightly generic; while it mentions a specific client (SAP), it lacks a measurable outcome or specific tool mention (e.g., Marketo, HubSpot) to elevate it from a task description to a high-impact achievement.",,,,,
635,1,True,REWRITE,"- Wrote copy across print, digital, social, and experiential formats, focusing on clarity, tone, and messaging cohesion.",VML,[writing][brand],60.0,70.0,75.0,50.0,FAIL,"The bullet is generic, lacks specific metrics or outcomes, and reads as a task description rather than a systems or impact statement.",,,,,
612,7,True,REWRITE,- Wrote copy for 30+ omnichannel campaigns under tight enterprise timelines for global clients,VML,[writing],75.0,80.0,85.0,70.0,PASS,The bullet is slightly generic and lacks a specific outcome or impact beyond the volume of work performed.,,,,,
636,1,True,KEEP,"- Wrote copy for 30+ projects across print, digital, social, and live events — shaping tone, voice, and concept from first line to final CTA.",VML,[brand][writing],85.0,90.0,95.0,80.0,PASS,,,,,,
616,2,False,REWRITE,"- Wrote copy for national brands across print, digital, and experiential channels.",VML,[writing][brand],50.0,60.0,70.0,40.0,FAIL,"The bullet is too generic, lacks specific metrics or outcomes, and fails to demonstrate a system or infrastructure, making it indistinguishable from any other marketing resume.",,,,,
612,7,False,REWRITE,"- Wrote omnichannel copy for digital, print, and experiential campaigns with an emphasis on brand voice consistency.",VML,[brand][writing],70.0,80.0,85.0,60.0,FAIL,"The bullet is too generic and reads as a task description rather than an outcome-oriented statement; it lacks specific metrics, tools, or a defined system of impact.",,,,,
637,1,True,REWRITE,"- Adapted messaging across various platforms, including PPC, print advertising, and digital campaigns, reflecting a deep understanding of cross-channel email marketing.",Callahan Creek,[email],40.0,50.0,50.0,40.0,FAIL,"The bullet is generic, lacks specific metrics or outcomes, and contains a logical contradiction by claiming to adapt messaging for PPC and print while labeling it as email marketing.",,,,,
638,1,True,REWRITE,- Adapted tone and CTA strategy across audience segments; presented two winning concepts selected for production.,Callahan Creek,[brand],75.0,80.0,85.0,70.0,PASS,"The bullet lacks specific metrics or tool mentions to ground the 'audience segments' and 'production' claims, making it feel slightly generic.",,,,,
639,2,True,REWRITE,"- Advanced audience-driven brand storytelling, supporting a shift toward data-informed creative.",Callahan Creek,[brand][ops],40.0,50.0,50.0,30.0,FAIL,"The bullet is overly generic, lacks specific metrics or tools, and uses vague corporate buzzwords like 'audience-driven brand storytelling' and 'data-informed creative' without providing evidence of the actual work performed.",,,,,
640,1,True,REWRITE,- Applied tools and tactics to enhance conversion rates and humanize digital outreach across CRM campaigns.,Callahan Creek,[ops],40.0,50.0,40.0,30.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and uses vague language like 'applied tools and tactics' which fails to describe a concrete system or outcome.",,,,,
641,1,True,REWRITE,"- Built an early foundation in brand storytelling, campaign ideation, and client-facing presentation work.",Callahan Creek,[brand],40.0,50.0,50.0,30.0,FAIL,"The bullet is overly generic, lacks any measurable outcomes or specific tools, and uses vague, fluff-heavy language like 'early foundation' and 'brand storytelling' that could apply to any entry-level role.",,,,,
642,1,True,REWRITE,- Campaign Debugging & Optimization: Built troubleshooting methods reducing campaign errors by 50% and improving deliverability,Callahan Creek,[email],65.0,70.0,75.0,70.0,FAIL,"The bullet contains a dash in the prose (Campaign Debugging & Optimization), which violates the formatting rules, and the claim of 'improving deliverability' is vague and lacks a specific metric or tool context.",,,,,
643,4,True,REWRITE,"- Collaborated seamlessly with agency leaders, designers, and account teams to execute multi-channel campaigns under deadline.",Callahan Creek,[brand][mgmt],40.0,50.0,60.0,30.0,FAIL,"The bullet uses generic, filler-heavy language ('collaborated seamlessly') and fails to provide any specific metrics, tools, or outcomes, making it indistinguishable from a standard job description.",,,,,
428,11,False,REWRITE,- Collaborated to pitch ideas and present to clients — two major concepts selected for rollout.,Callahan Creek,[generalist],50.0,60.0,60.0,40.0,FAIL,"The bullet uses a dash in prose, which is prohibited, and relies on the vague, passive-sounding 'Collaborated to pitch' opener. It lacks specific tools, methodologies, or context regarding the client or the nature of the concepts.",,,,,
643,4,False,REWRITE,- Collaborated with agency leaders and account teams to ensure content met client expectations under tight deadlines.,Callahan Creek,[content][mgmt],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Collaborated with', lacks specific metrics or tools, and describes a generic task rather than a specific system or outcome.",,,,,
643,4,False,REWRITE,"- Collaborated with agency leaders, designers, and account managers to execute campaigns under tight deadlines.",Callahan Creek,[brand][mgmt],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Collaborated with' and is entirely generic, describing a standard task rather than a specific outcome or system-level contribution.",,,,,
643,4,False,REWRITE,"- Collaborated with agency leaders, designers, and account teams on multi-channel campaigns under tight deadlines.",Callahan Creek,[brand][mgmt],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Collaborated with' and is overly generic, failing to specify the actual outcome, the scale of the campaigns, or the specific tools used.",,,,,
428,11,False,REWRITE,"- Collaborated with art and creative directors to pitch ideas, with two concepts selected for full campaigns.",Callahan Creek,[brand],60.0,70.0,80.0,50.0,FAIL,"The bullet uses the banned phrase 'Collaborated with' and describes a task-based interaction rather than a specific system, infrastructure, or measurable outcome.",,,,,
644,1,True,REWRITE,- Collaborated with creative directors and account teams to shape messaging aligned with business goals.,Callahan Creek,[mgmt][brand],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Collaborated with' and is overly generic, failing to specify any actual system, outcome, or measurable impact.",,,,,
612,7,False,REWRITE,"- Composed omnichannel copy for digital, print, and experiential campaigns under tight deadlines in fast-paced environment.",Callahan Creek,[writing],50.0,60.0,70.0,50.0,FAIL,"The bullet uses generic filler phrases like 'fast-paced environment' and 'tight deadlines' which are considered padding; it lacks specific metrics, tools, or named campaigns to verify the claim.",,,,,
645,2,True,REWRITE,"- Concepted and executed print, radio, web, and outdoor campaigns for clients in finance, pet nutrition, and public health.",Callahan Creek,[email],60.0,65.0,70.0,50.0,FAIL,"The bullet uses the banned phrase 'Concepted and executed' which is a generic task description, lacks any measurable outcome or specific scale, and is too broad to be verifiable.",,,,,
645,2,False,REWRITE,"- Concepted and executed print, radio, web, and outdoor campaigns for finance, pet nutrition, and public health.",Callahan Creek,[email],60.0,65.0,70.0,50.0,FAIL,"The bullet is too generic, lacks specific metrics or outcomes, and reads as a task list rather than a demonstration of impact or system-building.",,,,,
646,1,True,REWRITE,"- Conceptualized B2B and B2C messaging for multi-channel campaigns, with two concepts selected for production",Callahan Creek,[email],65.0,70.0,75.0,60.0,FAIL,"The bullet uses the vague, task-oriented verb 'Conceptualized' and lacks specific metrics, tools, or the scale of the campaigns, making it feel like a generic task description rather than a high-impact outcome.",,,,,
647,1,True,REWRITE,"- Continued as a freelance copywriter after internship, delivering high-quality work that met brand, legal, and client compliance guidelines.",Callahan Creek,[writing][brand],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Continued as', lacks specific metrics or outcomes, relies on subjective filler like 'high-quality', and describes a role status rather than a specific system or achievement.",,,,,
648,4,False,REWRITE,"- Contributed creative copy and content frameworks to multi-channel campaigns, with two selected for client rollout.",Callahan Creek,[writing][brand],60.0,65.0,70.0,50.0,FAIL,"The bullet uses the banned phrase 'Contributed' and is too generic, failing to specify the tools, metrics, or the nature of the content frameworks used.",,,,,
648,4,False,REWRITE,"- Contributed creative copy and messaging structure to multi-channel campaigns, with two selected for client rollout.",Callahan Creek,[writing][brand],60.0,70.0,75.0,50.0,FAIL,"The bullet uses the banned phrase 'Contributed' and describes a task-based contribution rather than a clear system or outcome; it lacks specific metrics, tools, or scale.",,,,,
648,4,False,REWRITE,"- Contributed creative copy and structured messaging for multi-channel campaigns, with two campaigns selected for client rollout.",Callahan Creek,[writing][brand],60.0,70.0,75.0,50.0,FAIL,The bullet uses the banned phrase 'Contributed' and describes a task-based output rather than a system or outcome-driven achievement.,,,,,
639,2,False,REWRITE,"- Contributed to brand storytelling rooted in audience insight, helping their transition toward data-informed creative strategy.",Callahan Creek,[brand][ops],40.0,50.0,50.0,30.0,FAIL,"The bullet uses the banned phrase 'helping their transition' and relies on vague, buzzword-heavy language like 'brand storytelling' and 'data-informed creative strategy' without providing a single concrete metric, tool, or specific project outcome.",,,,,
447,6,False,REWRITE,"- Contributed to integrated B2B and B2C campaigns for Fortune 500 and major regional brands in banking, pet nutrition, and telecommunications across digital, print, and broadcast channels",Callahan Creek,[brand],50.0,60.0,70.0,50.0,FAIL,"The bullet uses the banned phrase 'Contributed to', which implies a passive role rather than ownership or specific impact. It is also overly generic and lacks any measurable outcome, specific tool usage, or evidence of the candidate's actual contribution to these campaigns.",,,,,
649,1,True,REWRITE,- Contributed to winning creative concepts through systematic content analysis and strategic thinking.,Callahan Creek,[content][brand],30.0,40.0,50.0,20.0,FAIL,"The bullet uses vague, buzzword-heavy language ('strategic thinking', 'systematic content analysis') without defining the actual output, tools, or specific impact. It fails the manager test because it describes a generic contribution rather than a concrete outcome or system ownership.",,,,,
428,11,False,REWRITE,"- Contributed winning concepts to pitches, with two campaigns selected for client rollout.",Callahan Creek,[email],60.0,70.0,75.0,50.0,FAIL,"The bullet uses the banned phrase 'Contributed' and is too generic; it lacks specific tools, metrics, or the scale of the campaigns, making it difficult to verify.",,,,,
447,6,True,REWRITE,"- Crafted B2B and B2C campaign copy for clients in banking, pet nutrition, and telecom.",Callahan Creek,[writing],70.0,80.0,85.0,60.0,FAIL,"The bullet ends with a period, which violates the strict formatting rules. Additionally, it reads as a task description rather than an outcome-oriented statement and lacks specific metrics or systems to demonstrate impact.",,,,,
650,5,False,REWRITE,"- Crafted content for print, PPC, radio, and digital across B2B/B2C accounts.",Callahan Creek,[content],50.0,60.0,70.0,50.0,FAIL,"The bullet is too generic, lacks specific outcomes or metrics, and reads as a task description rather than a systems or impact statement.",,,,,
651,1,True,REWRITE,- Created B2B and B2C email copy and campaign messaging; multiple concepts selected for rollout.,Callahan Creek,[writing],60.0,70.0,75.0,50.0,FAIL,"The bullet is too generic, lacks specific metrics or tools, and reads as a task description rather than an outcome-oriented system statement.",,,,,
650,5,True,REWRITE,"- Created copy for print, radio, web, and outdoor campaigns, contributing to full-funnel creative in B2B and B2C environments.",Callahan Creek,[writing][brand],60.0,70.0,75.0,65.0,FAIL,The bullet is too generic and lacks specific outcomes or metrics; it reads as a task description rather than a systems or impact statement.,,,,,
447,6,False,REWRITE,"- Delivered adaptable copy across B2B and B2C campaigns for Fortune 500 and major regional brands in banking, pet nutrition, and telecom across digital, print, and broadcast channels",Callahan Creek,[email][writing],65.0,60.0,70.0,50.0,FAIL,"The bullet is too generic and lacks specific outcomes or metrics, reading more like a list of industries and channels than a demonstration of impact; it also fails the manager test due to the lack of a specific system or measurable result.",,,,,
447,6,False,REWRITE,"- Developed B2B/B2C campaign copy for national retailers and Fortune 500 companies (financial services, telecom, and pet nutrition)",Callahan Creek,[writing],70.0,75.0,80.0,65.0,FAIL,"The bullet contains a dash in prose (B2B/B2C), which violates the strict formatting rules, and it reads as a task description rather than a systems or outcome-oriented statement.",,,,,
447,6,False,REWRITE,"- Developed campaign messaging for major brands in banking, pet nutrition, and telecommunications",Callahan Creek,[brand],40.0,50.0,60.0,40.0,FAIL,"The bullet is generic, lacks specific metrics or outcomes, and fails to describe the system or infrastructure used to develop the messaging, making it indistinguishable from any other marketing resume.",,,,,
652,1,True,REWRITE,"- Developed creative concepts for clients like Sprint and CommunityAmerica, aligning with strict brand and marketing standards.",Callahan Creek,[brand],60.0,70.0,75.0,50.0,FAIL,"The bullet ends with a period, which violates the strict formatting rules, and it relies on generic language ('creative concepts', 'aligning with standards') that lacks a specific outcome or system-level impact.",,,,,
653,1,True,REWRITE,"- Developed creative concepts for digital and print campaigns, including two successful new business pitches.",Callahan Creek,[brand],65.0,70.0,75.0,50.0,FAIL,"The bullet ends with a period, which violates the strict formatting rules, and the phrase 'successful new business pitches' is vague and lacks verifiable metrics or context.",,,,,
648,4,True,REWRITE,"- Developed creative copy and structured messaging for multi-channel campaigns, with two project concepts chosen for client roll-out.",Callahan Creek,[writing][brand],70.0,80.0,85.0,60.0,PASS,The bullet is slightly generic and lacks specific tool mentions or metrics regarding the scale of the campaigns or the impact of the client roll-out.,,,,,
654,1,True,REWRITE,"- Developed multi-format content across print, digital, radio, and PPC, tailoring CTA strategy to diverse B2B/B2C audiences.",Callahan Creek,[content],65.0,70.0,75.0,60.0,FAIL,"The bullet uses a dash in prose, which is prohibited by the formatting rules, and it is overly generic, describing a broad set of tasks rather than a specific outcome or system.",,,,,
655,1,True,REWRITE,- Earned invitation for continued freelance work based on performance; maintained ongoing client relationships,Callahan Creek,[generalist],50.0,60.0,60.0,40.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and describes a soft outcome rather than a concrete system or professional achievement.",,,,,
656,2,False,REWRITE,"- Earned praise from creative directors for adaptability, teamwork, and ability to deliver high-quality client-ready creative.",Callahan Creek,[email][mgmt],30.0,40.0,60.0,20.0,FAIL,"The bullet relies on subjective praise rather than objective outcomes, uses filler words like 'teamwork' and 'high-quality', and fails to mention any specific tools, systems, or measurable results.",,,,,
656,2,True,REWRITE,"- Earned recognition from creative directors for adaptability, teamwork, and delivering high-quality, client-ready creative assets.",Callahan Creek,[email][content],40.0,50.0,60.0,30.0,FAIL,"The bullet relies on vague superlatives (high-quality), uses filler words (teamwork), and describes a subjective feeling rather than a concrete system or outcome.",,,,,
657,1,True,REWRITE,"- Explored generative AI (ChatGPT, Canva Magic Write, Jasper) to test content variation, dynamic personalization, and ideation.",Callahan Creek,[content][design],60.0,70.0,80.0,65.0,FAIL,"The bullet uses the weak, non-committal verb 'Explored' and describes a task/experiment rather than a business outcome or system improvement.",,,,,
658,1,True,REWRITE,- Formed concepts and messaging frameworks with 2 campaigns selected for full rollout.,Callahan Creek,[email],60.0,70.0,65.0,50.0,FAIL,"The bullet is too generic and lacks specific context regarding the campaigns, the tools used, or the business impact. It reads as a task description rather than a systems or outcome statement.",,,,,
659,1,True,REWRITE,"- Integrated cross-platform tracking strategies across print, digital, and email touchpoints for seamless attribution",Callahan Creek,[email],65.0,70.0,75.0,70.0,FAIL,"The bullet is too generic and lacks specific metrics, tools, or a defined outcome; it reads as a task description rather than a concrete achievement.",,,,,
660,2,True,REWRITE,"- Invited back as a freelance contributor based on performance, creative contribution, and team rapport.",Callahan Creek,[mgmt][brand],40.0,50.0,60.0,20.0,FAIL,"The bullet is vague, lacks specific metrics or tools, and relies on subjective soft-skill claims (performance, rapport) that are impossible to verify.",,,,,
661,1,True,REWRITE,- Invited back as a freelance contributor—an uncommon honor—based on the strength of campaign work and ideation sessions.,Callahan Creek,[email],40.0,50.0,60.0,20.0,FAIL,"Contains a dash in prose, uses subjective/unverifiable claims ('uncommon honor'), lacks specific metrics or tools, and reads as a narrative anecdote rather than a professional outcome statement.",,,,,
660,2,False,REWRITE,- Invited back as freelance contributor based on content quality and collaborative approach.,Callahan Creek,[content],40.0,50.0,60.0,20.0,FAIL,"The bullet is vague, lacks any measurable outcome or specific tools, and relies on subjective descriptors like 'content quality' and 'collaborative approach' which are unverifiable and generic.",,,,,
662,1,True,REWRITE,- Invited back for freelance work after the internship due to excellent performance and collaborative approach with account teams.,Callahan Creek,[mgmt],40.0,50.0,60.0,20.0,FAIL,"The bullet relies on subjective adjectives like 'excellent' and 'collaborative' rather than concrete outcomes, and it describes a status (being invited back) rather than a professional system or specific contribution.",,,,,
663,1,True,REWRITE,"- Known for adaptability, collaboration, and delivering polished creative work under pressure.",Callahan Creek,[email][brand],10.0,20.0,30.0,10.0,FAIL,"The bullet relies entirely on subjective soft skills, lacks any measurable outcome or system, uses banned filler words (adaptability, collaboration), and is generic enough to appear on any resume.",,,,,
664,1,True,REWRITE,- Later invited back for freelance work after the internship due to excellent performance and impact.,Callahan Creek,[generalist],40.0,50.0,60.0,20.0,FAIL,"The bullet is generic, lacks specific metrics or systems, uses subjective language (excellent performance), and describes a situation rather than a professional outcome or infrastructure contribution.",,,,,
665,1,True,REWRITE,"- Ongoing Development: Advancing skills in HTML/CSS, JavaScript, and AWS fundamentals with proven ability to rapidly master new marketing tools",Callahan Creek,[generalist],40.0,50.0,60.0,50.0,FAIL,"The bullet uses forbidden filler words (proven ability), lacks a specific outcome or system, and reads as a generic personal development statement rather than a professional achievement.",,,,,
666,1,True,REWRITE,"- Participated in campaign brainstorms and creative reviews for major telecommunications, consumer, and enterprise brands.",Callahan Creek,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet opens with a banned phrase (Participated in), uses vague language (major brands), and describes a passive task rather than a specific outcome or system ownership.",,,,,
667,1,True,REWRITE,"- Partnered with art directors and account teams to develop integrated digital campaigns, with two concepts selected for rollout.",Callahan Creek,[mgmt],70.0,80.0,85.0,60.0,FAIL,"The bullet uses the banned phrase 'Partnered with', which is a common filler for 'helped with' or 'worked on', and it lacks specific tools, metrics, or a clear system-level outcome.",,,,,
668,1,True,REWRITE,"- Partnered with art directors to produce integrated creative across print, digital, and in-store activations.",Callahan Creek,[brand],60.0,70.0,75.0,65.0,FAIL,The bullet uses the banned phrase 'Partnered with' and describes a task rather than a specific outcome or system-level contribution.,,,,,
669,1,True,REWRITE,- Partnered with designers to deliver print and digital assets with consistent brand standards across channels,Callahan Creek,[content][brand],60.0,70.0,75.0,50.0,FAIL,"The bullet uses the banned phrase 'Partnered with' and is overly generic, failing to specify the scale, tools, or specific outcomes of the design collaboration.",,,,,
670,1,True,REWRITE,- Performance Analytics Systems: Developed custom reporting frameworks tracking 15+ performance metrics for optimization decisions,Callahan Creek,[generalist],75.0,80.0,85.0,80.0,PASS,"The bullet is slightly generic; while it mentions tracking metrics, it lacks a specific tool name (e.g., Tableau, Looker, Excel) or a concrete business outcome resulting from those optimization decisions.",,,,,
671,1,True,REWRITE,"- Pitched creative concepts for major campaigns that were selected for development including Hill's Pet Nutrition's ""Paws in the Park"" community fundraiser, contributing to successful fundraising for animal welfare organizations.",Callahan Creek,[brand],65.0,70.0,75.0,60.0,FAIL,"The bullet ends with a period, which violates the strict formatting rules. Additionally, the phrasing 'contributing to successful fundraising' is vague and lacks a specific metric or outcome, making it feel like a task description rather than a high-impact achievement.",,,,,
428,11,False,REWRITE,- Pitched creative concepts for multiple clients; two major campaigns selected for rollout.,Callahan Creek,[brand],60.0,70.0,75.0,50.0,FAIL,"The bullet uses vague language ('multiple clients', 'major campaigns') and lacks specific metrics, tools, or context, making it feel generic and difficult to verify.",,,,,
428,11,True,REWRITE,"- Pitched creative concepts for two major campaigns, both of which the agency selected for further development.",Callahan Creek,[brand],70.0,80.0,85.0,60.0,PASS,The bullet is slightly generic and lacks specific details regarding the scale of the campaigns or the specific tools/methodologies used to develop the concepts.,,,,,
428,11,False,REWRITE,"- Pitched creative concepts for two major campaigns, both of which were selected for further development.",Callahan Creek,[brand],60.0,70.0,80.0,50.0,FAIL,"The bullet is too generic and lacks specific metrics, tools, or outcomes beyond the vague claim that concepts were selected for development; it reads as a task description rather than a high-impact achievement.",,,,,
428,11,False,REWRITE,"- Pitched creative concepts with two campaigns selected for full production, demonstrating ability to collaborate and align creative strategy with business objectives and client vision",Callahan Creek,[brand],65.0,70.0,75.0,60.0,FAIL,"The bullet uses generic corporate-speak ('demonstrating ability to collaborate', 'align creative strategy with business objectives') and lacks specific metrics, tools, or named clients to ground the claim.",,,,,
428,11,False,REWRITE,- Pitched two creative concepts that were selected for client campaigns and moved into production.,Callahan Creek,[brand],70.0,85.0,90.0,60.0,PASS,"The bullet is slightly generic and lacks specific context regarding the client, the nature of the creative concepts, or the scale of the campaigns.",,,,,
428,11,False,REWRITE,- Pitched two winning creative concepts selected for full production and rollout.,Callahan Creek,[brand],60.0,75.0,80.0,50.0,FAIL,"The bullet is too generic and lacks specific context regarding the scale of the production, the industry, or the tools used; it also fails to name the concepts or the impact of the rollout.",,,,,
672,1,True,REWRITE,- Presented ideas to clients; two concepts selected for full rollout and development.,Callahan Creek,[generalist],60.0,70.0,75.0,50.0,FAIL,"The bullet is too generic and lacks specific context regarding the industry, the nature of the concepts, or the scale of the rollout. It fails the manager test because it reads as a task description rather than a systems or outcome statement, and it lacks the necessary detail to be verifiable.",,,,,
673,2,True,REWRITE,"- Produced campaign copy across print, radio, digital, and OOH channels, maintaining brand voice and meeting tight deadlines in fast-paced agency setting",Callahan Creek,[brand][writing],60.0,70.0,75.0,65.0,FAIL,"The bullet uses generic, filler-heavy language ('fast-paced agency setting', 'maintaining brand voice') and lacks specific metrics, project names, or tangible outcomes, making it read like a task description rather than a high-impact achievement.",,,,,
674,1,True,REWRITE,"- Produced cross-channel content with strong CTA performance across print, PPC, radio, and OOH.",Callahan Creek,[content],40.0,50.0,60.0,50.0,FAIL,"The bullet uses vague, subjective language ('strong CTA performance') without providing a single metric or specific outcome, and it reads as a generic task description rather than a systems-level achievement.",,,,,
675,1,True,REWRITE,"- Produced cross-channel content with strong CTA performance, adapting tone and strategy for diverse audience types.",Callahan Creek,[content][brand],40.0,50.0,50.0,30.0,FAIL,"The bullet uses generic, non-verifiable language ('strong CTA performance', 'diverse audience types') and lacks specific metrics, tools, or concrete outcomes, making it indistinguishable from a generic resume filler.",,,,,
676,1,True,REWRITE,"- Recognized for adaptability, collaboration, and delivering high-quality work under pressure.",Callahan Creek,[email],20.0,30.0,40.0,10.0,FAIL,"The bullet relies entirely on subjective soft skills, lacks any measurable outcome or system context, and uses generic filler language that provides no evidence of professional capability.",,,,,
677,1,True,REWRITE,"- Retained post-internship as a paid freelancer based on reliability, communication, and contribution to revenue generation",Callahan Creek,[generalist],40.0,50.0,60.0,30.0,FAIL,"The bullet relies on subjective soft skills (reliability, communication) rather than concrete achievements, uses a passive construction, and lacks specific metrics or systems to verify the claim of revenue generation.",,,,,
678,1,True,REWRITE,- Secured ongoing freelance work based on strong concept delivery and cross-channel execution.,Callahan Creek,[generalist],40.0,50.0,50.0,30.0,FAIL,"The bullet is overly generic, lacks specific metrics or tools, and uses vague language like 'strong concept delivery' which is subjective and unverifiable.",,,,,
679,1,True,REWRITE,- Secured ongoing freelance work by delivering creative work that met client expectations and built trust with the agency team.,Callahan Creek,[brand][mgmt],40.0,50.0,50.0,30.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and uses vague language like 'creative work' and 'met client expectations' which provides no evidence of actual skill or impact.",,,,,
